	58	44	-1.000000e+000
	58	949	-1.000000e+000
	58	1183	1.000000e+000
	59	705	1.000000e+000
	59	954	-1.000000e+000
	60	956	-1.000000e+000
	60	963	1.000000e+000
	61	957	-1.000000e+000
	61	961	1.000000e+000
	62	322	-1.000000e+000
	62	959	1.000000e+000
	63	957	1.000000e+000
	63	959	-1.000000e+000
	64	956	1.000000e+000
	64	961	-1.000000e+000
	65	962	1.000000e+000
	65	963	-1.000000e+000
	66	193	1.000000e+000
	66	833	-1.000000e+000
	67	12	1.000000e+000
	67	348	-1.000000e+000
	67	999	1.000000e+000
	68	12	-1.000000e+000
	68	359	-1.000000e+000
	69	998	-1.000000e+000
	70	1129	1.000000e+000
	70	1150	-1.000000e+000
	71	291	-1.000000e+000
	71	717	1.000000e+000
	72	1032	1.000000e+000
	72	1226	1.000000e+000
	73	787	1.000000e+000
	74	2	1.000000e+000
	74	13	-1.000000e+000
	75	754	-1.000000e+000
	75	755	-1.000000e+000
	76	756	1.000000e+000
	76	757	1.000000e+000
	77	754	1.000000e+000
	77	958	-1.000000e+000
	78	4	1.000000e+000
	78	15	-1.000000e+000
	79	138	1.000000e+000
	79	766	-1.000000e+000
	80	327	1.000000e+000
	81	295	-1.000000e+000
	81	296	1.000000e+000
	82	295	1.000000e+000
	82	1132	-1.000000e+000
	83	5	1.000000e+000
	83	16	-1.000000e+000
	84	706	-1.000000e+000
	85	762	1.000000e+000
	85	1229	-1.000000e+000
	85	1233	-1.000000e+000
	86	740	1.000000e+000
	86	1214	-1.000000e+000
	87	276	1.000000e+000
	87	757	-1.000000e+000
	87	865	-1.000000e+000
	87	1271	1.000000e+000
	87	1275	-1.000000e+000
	88	277	1.000000e+000
	88	741	1.000000e+000
	89	699	1.000000e+000
	89	962	-1.000000e+000
	90	17	1.000000e+000
	90	659	1.000000e+000
	90	991	-1.000000e+000
	90	996	1.000000e+000
	90	999	-1.000000e+000
	91	17	-1.000000e+000
	91	360	-1.000000e+000
	92	991	1.000000e+000
	92	1054	-1.000000e+000
	93	201	-1.000000e+000
	93	1052	1.000000e+000
	94	3	1.000000e+000
	94	14	-1.000000e+000
	95	33	-1.000000e+000
	95	34	1.000000e+000
	95	602	1.000000e+000
	96	361	-1.000000e+000
	96	602	-1.000000e+000
	97	34	-1.000000e+000
	97	1063	1.000000e+000
	98	62	1.000000e+000
	98	293	-1.000000e+000
	99	62	-1.000000e+000
	99	66	1.000000e+000
	100	714	-1.000000e+000
	101	119	1.000000e+000
	101	714	1.000000e+000
	101	1012	-1.000000e+000
	102	193	-1.000000e+000
	102	835	1.000000e+000
	103	1192	1.000000e+000
	104	202	1.000000e+000
	104	699	-1.000000e+000
	105	18	1.000000e+000
	105	717	-1.000000e+000
	106	18	-1.000000e+000
	106	362	-1.000000e+000
	107	19	1.000000e+000
	108	759	-1.000000e+000
	109	703	-1.000000e+000
	110	773	-1.000000e+000
	110	958	1.000000e+000
	111	703	1.000000e+000
	111	1192	1.000000e+000
	111	1202	-1.000000e+000
	112	137	1.000000e+000
	112	149	1.000000e+000
	113	343	1.000000e+000
	113	985	-1.000000e+000
	114	1016	1.000000e+000
	114	1031	-1.000000e+000
	115	1023	-1.000000e+000
	115	1031	1.000000e+000
	116	1011	1.000000e+000
	116	1085	-1.000000e+000
	116	1086	1.000000e+000
	117	91	-1.000000e+000
	117	1042	-1.000000e+000
	118	592	1.000000e+000
	118	1021	-2.000000e+000
	119	126	1.000000e+000
	119	1011	-1.000000e+000
	120	126	-1.000000e+000
	120	292	1.000000e+000
	121	90	1.000000e+000
	121	91	1.000000e+000
	122	20	-1.000000e+000
	122	209	1.000000e+000
	123	209	-1.000000e+000
	123	291	1.000000e+000
	124	20	1.000000e+000
	124	964	-1.000000e+000
	125	603	1.000000e+000
	125	627	-1.000000e+000
	125	628	1.000000e+000
	126	21	-1.000000e+000
	126	315	1.000000e+000
	126	316	1.000000e+000
	126	735	-1.000000e+000
	126	736	-1.000000e+000
	127	22	1.000000e+000
	128	871	-1.000000e+000
	128	872	1.000000e+000
	129	815	-1.000000e+000
	129	871	1.000000e+000
	130	866	-1.000000e+000
	130	1144	1.000000e+000
	131	838	-1.000000e+000
	131	869	1.000000e+000
	131	1148	-5.000000e-002
	132	870	-1.000000e+000
	133	866	1.000000e+000
	133	872	-1.000000e+000
	134	911	1.000000e+000
	134	1090	-1.000000e+000
	135	674	1.000000e+000
	135	992	-1.000000e+000
	135	993	-1.000000e+000
	135	997	1.000000e+000
	136	194	1.000000e+000
	136	994	-1.000000e+000
	137	600	1.000000e+000
	137	997	-1.000000e+000
	138	1060	1.000000e+000
	139	116	-1.000000e+000
	139	123	1.000000e+000
	140	24	-1.000000e+000
	140	25	-1.000000e+000
	140	26	-1.000000e+000
	140	27	-1.000000e+000
	140	28	-1.000000e+000
	140	29	-1.000000e+000
	140	30	-1.000000e+000
	140	31	-1.000000e+000
	140	49	1.000000e+000
	140	52	-1.000000e+000
	140	57	1.000000e+000
	140	170	4.000000e+000
	140	171	5.000000e+000
	140	172	6.000000e+000
	140	173	6.000000e+000
	140	174	7.000000e+000
	140	175	7.000000e+000
	140	176	7.000000e+000
	140	177	7.000000e+000
	140	346	1.000000e+000
	140	347	1.000000e+000
	140	762	1.000000e+000
	140	813	-1.000000e+000
	140	977	2.000000e+000
	140	1229	1.000000e+000
	140	1233	1.000000e+000
	141	307	1.000000e+000
	141	821	-1.000000e+000
	142	307	-1.000000e+000
	142	377	-1.000000e+000
	143	1141	1.000000e+000
	144	1142	1.000000e+000
	145	49	-1.000000e+000
	145	52	1.000000e+000
	145	797	1.000000e+000
	146	45	-1.000000e+000
	146	53	1.000000e+000
	146	58	-1.000000e+000
	146	59	1.000000e+000
	146	60	1.000000e+000
	146	83	1.000000e+000
	146	106	1.000000e+000
	146	203	1.000000e+000
	146	234	1.000000e+000
	146	877	1.000000e+000
	146	1018	1.000000e+000
	146	1135	1.000000e+000
	146	1255	1.000000e+000
	147	59	-1.000000e+000
	147	60	-1.000000e+000
	147	363	-1.000000e+000
	148	35	-1.000000e+000
	148	36	1.000000e+000
	148	104	1.000000e+000
	148	106	-1.000000e+000
	148	218	1.000000e+000
	148	332	1.000000e+000
	148	351	1.000000e+000
	148	972	1.000000e+000
	148	1181	1.000000e+000
	149	36	-1.000000e+000
	149	364	-1.000000e+000
	150	35	1.000000e+000
	150	38	-1.000000e+000
	150	43	-1.000000e+000
	150	52	-1.000000e+000
	150	58	1.000000e+000
	150	228	-1.000000e+000
	150	555	7.000000e+000
	150	556	9.000000e+000
	150	557	8.000000e+000
	150	558	9.000000e+000
	150	559	6.000000e+000
	150	560	5.000000e+000
	150	589	-1.000000e+000
	150	653	1.000000e+000
	150	757	-1.000000e+000
	150	761	-1.000000e+000
	150	798	-1.000000e+000
	150	860	1.000000e+000
	150	946	-1.000000e+000
	150	979	1.000000e+000
	150	988	1.000000e+000
	150	989	1.000000e+000
	150	1059	-1.000000e+000
	150	1119	-1.000000e+000
	150	1141	-1.000000e+000
	150	1142	-1.000000e+000
	150	1148	-5.000000e-005
	150	1167	-1.000000e+000
	151	42	1.000000e+000
	151	86	1.000000e+000
	152	56	1.000000e+000
	152	86	-1.000000e+000
	152	877	-1.000000e+000
	153	589	1.000000e+000
	153	1235	-1.000000e+000
	154	41	1.000000e+000
	154	83	-1.000000e+000
	154	114	1.000000e+000
	154	199	1.000000e+000
	155	199	1.000000e+000
	156	41	-1.000000e+000
	156	365	-1.000000e+000
	157	42	-1.000000e+000
	157	43	1.000000e+000
	158	51	1.000000e+000
	158	115	-1.000000e+000
	159	48	-1.000000e+000
	159	366	-1.000000e+000
	160	48	1.000000e+000
	160	114	-1.000000e+000
	160	115	1.000000e+000
	161	50	1.000000e+000
	161	51	-1.000000e+000
	162	50	-1.000000e+000
	162	367	-1.000000e+000
	163	54	1.000000e+000
	163	55	-1.000000e+000
	163	1165	1.000000e+000
	164	53	-1.000000e+000
	164	56	-1.000000e+000
	165	234	-1.000000e+000
	165	1119	1.000000e+000
	165	1135	-1.000000e+000
	166	49	1.000000e+000
	166	170	-1.000000e+000
	166	171	-1.000000e+000
	166	172	-1.000000e+000
	166	173	-1.000000e+000
	166	174	-1.000000e+000
	166	175	-1.000000e+000
	166	176	-1.000000e+000
	166	177	-1.000000e+000
	166	761	1.000000e+000
	167	45	1.000000e+000
	167	1059	1.000000e+000
	168	63	-1.000000e+000
	168	182	1.000000e+000
	169	37	-1.000000e+000
	169	63	1.000000e+000
	169	65	1.000000e+000
	170	64	-1.000000e+000
	170	211	1.000000e+000
	171	64	1.000000e+000
	171	65	-1.000000e+000
	172	22	1.000000e+000
	172	67	1.000000e+000
	172	77	-1.000000e+000
	172	88	1.000000e+000
	172	120	1.000000e+000
	172	866	1.000000e+000
	172	1013	1.000000e+000
	172	1066	1.000000e+000
	172	1067	1.000000e+000
	173	67	-1.000000e+000
	173	368	-1.000000e+000
	174	37	1.000000e+000
	174	75	-1.000000e+000
	175	13	1.000000e+000
	175	61	-1.000000e+000
	175	73	-1.000000e+000
	175	74	1.000000e+000
	175	929	1.000000e+000
	175	1013	-1.000000e+000
	175	1066	-1.000000e+000
	176	74	-1.000000e+000
	176	369	-1.000000e+000
	177	38	1.000000e+000
	177	39	1.000000e+000
	177	42	1.000000e+000
	177	45	1.000000e+000
	177	63	1.000000e+000
	177	64	4.000000e+000
	177	65	1.000000e+000
	177	68	2.000000e+000
	177	69	1.000000e+000
	177	70	1.000000e+000
	177	73	1.000000e+000
	177	78	1.000000e+000
	177	82	1.000000e+000
	177	90	1.000000e+000
	177	94	1.000000e+000
	177	102	1.000000e+000
	177	115	1.000000e+000
	177	124	2.000000e+000
	177	125	1.000000e+000
	177	135	1.000000e+000
	177	149	1.000000e+000
	177	158	1.000000e+000
	177	163	1.000000e+000
	177	165	-1.000000e+000
	177	183	1.000000e+000
	177	184	1.000000e+000
	177	186	1.000000e+000
	177	187	2.000000e+000
	177	193	1.000000e+000
	177	231	1.000000e+000
	177	233	2.000000e+000
	177	237	1.000000e+000
	177	238	1.000000e+000
	177	244	1.000000e+000
	177	245	1.000000e+000
	177	247	1.000000e+000
	177	248	1.000000e+000
	177	249	1.000000e+000
	177	253	1.000000e+000
	177	255	1.000000e+000
	177	259	1.000000e+000
	177	262	1.000000e+000
	177	268	1.000000e+000
	177	270	1.000000e+000
	177	272	1.000000e+000
	177	285	1.000000e+000
	177	298	1.000000e+000
	177	299	1.000000e+000
	177	300	1.000000e+000
	177	301	1.000000e+000
	177	302	1.000000e+000
	177	303	1.000000e+000
	177	304	1.000000e+000
	177	305	1.000000e+000
	177	306	1.000000e+000
	177	307	1.000000e+000
	177	308	1.000000e+000
	177	309	1.000000e+000
	177	310	1.000000e+000
	177	311	1.000000e+000
	177	312	1.000000e+000
	177	328	1.000000e+000
	177	330	1.000000e+000
	177	334	1.000000e+000
	177	335	1.000000e+000
	177	341	1.000000e+000
	177	551	1.000000e+000
	177	564	1.000000e+000
	177	569	1.000000e+000
	177	570	1.000000e+000
	177	607	1.000000e+000
	177	611	1.000000e+000
	177	616	1.000000e+000
	177	623	1.000000e+000
	177	630	1.000000e+000
	177	635	1.000000e+000
	177	637	1.000000e+000
	177	639	1.000000e+000
	177	640	1.000000e+000
	177	649	1.000000e+000
	177	654	1.000000e+000
	177	656	1.000000e+000
	177	659	1.000000e+000
	177	665	1.000000e+000
	177	670	1.000000e+000
	177	674	1.000000e+000
	177	682	1.000000e+000
	177	685	1.000000e+000
	177	687	1.000000e+000
	177	688	1.000000e+000
	177	703	1.000000e+000
	177	704	1.000000e+000
	177	711	1.000000e+000
	177	714	1.000000e+000
	177	722	1.000000e+000
	177	743	1.000000e+000
	177	749	1.000000e+000
	177	767	1.000000e+000
	177	775	1.000000e+000
	177	784	5.000000e+000
	177	786	1.000000e+000
	177	790	1.000000e+000
	177	799	1.000000e+000
	177	800	1.000000e+000
	177	801	1.000000e+000
	177	802	1.000000e+000
	177	803	1.000000e+000
	177	837	1.000000e+000
	177	841	1.000000e+000
	177	842	1.000000e+000
	177	844	1.000000e+000
	177	872	1.000000e+000
	177	875	1.000000e+000
	177	885	1.000000e+000
	177	888	1.000000e+000
	177	893	1.000000e+000
	177	894	1.000000e+000
	177	895	1.000000e+000
	177	896	1.000000e+000
	177	897	1.000000e+000
	177	898	1.000000e+000
	177	899	1.000000e+000
	177	900	1.000000e+000
	177	903	1.000000e+000
	177	966	1.000000e+000
	177	986	1.000000e+000
	177	987	1.000000e+000
	177	996	-1.000000e+000
	177	1006	1.000000e+000
	177	1012	1.000000e+000
	177	1016	1.000000e+000
	177	1020	-1.000000e+000
	177	1024	1.000000e+000
	177	1028	1.000000e+000
	177	1038	1.000000e+000
	177	1039	1.000000e+000
	177	1042	1.000000e+000
	177	1044	1.000000e+000
	177	1048	1.000000e+000
	177	1064	1.000000e+000
	177	1073	1.000000e+000
	177	1075	1.000000e+000
	177	1076	1.000000e+000
	177	1078	-1.000000e+000
	177	1084	1.000000e+000
	177	1087	1.000000e+000
	177	1088	1.000000e+000
	177	1092	1.000000e+000
	177	1094	1.000000e+000
	177	1098	-1.000000e+000
	177	1102	1.000000e+000
	177	1133	1.000000e+000
	177	1143	1.000000e+000
	177	1148	5.981000e+001
	177	1157	1.000000e+000
	177	1160	1.000000e+000
	177	1172	1.000000e+000
	177	1179	1.000000e+000
	177	1185	1.000000e+000
	177	1188	1.000000e+000
	177	1197	1.000000e+000
	177	1200	1.000000e+000
	177	1201	1.000000e+000
	177	1220	1.000000e+000
	177	1230	1.000000e+000
	177	1237	1.000000e+000
	177	1238	1.000000e+000
	177	1254	1.000000e+000
	177	1256	1.000000e+000
	177	1267	1.000000e+000
	177	1273	1.000000e+000
	177	1284	1.000000e+000
	178	630	-1.000000e+000
	178	634	1.000000e+000
	179	84	-1.000000e+000
	179	669	1.000000e+000
	180	84	1.000000e+000
	180	784	-3.000000e+000
	181	76	-1.000000e+000
	182	85	-1.000000e+000
	182	129	1.000000e+000
	183	782	-2.000000e-002
	183	1009	2.000000e-002
	184	781	-2.000000e-002
	184	1008	2.000000e-002
	185	88	-1.000000e+000
	185	117	1.000000e+000
	185	215	1.000000e+000
	185	216	1.000000e+000
	185	217	1.000000e+000
	185	218	1.000000e+000
	185	322	1.000000e+000
	185	956	1.000000e+000
	185	957	1.000000e+000
	185	978	2.000000e+000
	185	1259	2.000000e+000
	186	326	-1.000000e+000
	186	689	1.000000e+000
	186	1060	-1.000000e+000
	187	80	1.000000e+000
	187	89	-1.000000e+000
	187	738	1.000000e+000
	188	90	-1.000000e+000
	188	119	-1.000000e+000
	188	1039	1.000000e+000
	189	33	-1.000000e+000
	189	56	-1.000000e+000
	189	92	-1.000000e+000
	189	93	1.000000e+000
	189	98	-1.000000e+000
	189	156	-1.000000e+000
	189	641	1.000000e+000
	189	645	-1.000000e+000
	189	724	1.000000e+000
	189	730	1.000000e+000
	189	741	-1.000000e+000
	189	773	1.000000e+000
	189	955	1.000000e+000
	189	969	-1.000000e+000
	189	1003	-1.000000e+000
	189	1054	1.000000e+000
	189	1063	-1.000000e+000
	189	1116	-1.000000e+000
	189	1140	-1.000000e+000
	189	1168	1.000000e+000
	189	1226	-1.000000e+000
	189	1250	1.000000e+000
	189	1257	1.000000e+000
	189	1271	-1.000000e+000
	190	93	-1.000000e+000
	190	370	-1.000000e+000
	191	146	1.000000e+000
	191	973	-1.000000e+000
	192	94	-2.000000e+000
	192	96	1.000000e+000
	192	97	-1.000000e+000
	192	101	1.000000e+000
	192	251	-1.000000e+000
	193	101	-1.000000e+000
	193	371	-1.000000e+000
	194	310	1.000000e+000
	194	824	-1.000000e+000
	195	310	-1.000000e+000
	195	372	-1.000000e+000
	196	298	1.000000e+000
	196	818	-1.000000e+000
	197	298	-1.000000e+000
	197	373	-1.000000e+000
	198	6	1.000000e+000
	198	96	-1.000000e+000
	198	98	-1.000000e+000
	198	99	-1.000000e+000
	198	100	-1.000000e+000
	198	102	1.000000e+000
	198	103	1.000000e+000
	198	123	-1.000000e+000
	198	169	1.000000e+000
	198	818	1.000000e+000
	198	819	1.000000e+000
	198	820	1.000000e+000
	198	821	1.000000e+000
	198	822	1.000000e+000
	198	823	1.000000e+000
	198	824	1.000000e+000
	198	831	1.000000e+000
	198	1148	-7.483990e-001
	198	1192	1.000000e+000
	198	1238	-1.000000e+000
	198	1275	-1.000000e+000
	199	102	-1.000000e+000
	199	103	-1.000000e+000
	199	374	-1.000000e+000
	200	305	1.000000e+000
	200	819	-1.000000e+000
	201	305	-1.000000e+000
	201	375	-1.000000e+000
	202	95	1.000000e+000
	202	874	1.000000e+000
	203	874	-1.000000e+000
	204	95	-1.000000e+000
	204	306	1.000000e+000
	204	820	-1.000000e+000
	205	306	-1.000000e+000
	205	376	-1.000000e+000
	206	308	1.000000e+000
	206	822	-1.000000e+000
	207	308	-1.000000e+000
	207	378	-1.000000e+000
	208	309	1.000000e+000
	208	823	-1.000000e+000
	209	309	-1.000000e+000
	209	379	-1.000000e+000
	210	94	1.000000e+000
	210	1254	-1.000000e+000
	211	46	1.000000e+000
	211	87	-1.000000e+000
	212	100	1.000000e+000
	213	108	-1.000000e+000
	213	109	1.000000e+000
	214	109	-1.000000e+000
	214	380	-1.000000e+000
	215	107	-1.000000e+000
	215	108	1.000000e+000
	216	71	-1.000000e+000
	216	116	-1.000000e+000
	216	117	-1.000000e+000
	216	215	-1.000000e+000
	216	216	-1.000000e+000
	216	217	-1.000000e+000
	216	218	-1.000000e+000
	216	322	-1.000000e+000
	216	836	1.000000e+000
	216	956	-1.000000e+000
	216	957	-1.000000e+000
	216	978	-2.000000e+000
	216	1259	-2.000000e+000
	217	71	1.000000e+000
	217	1144	-1.000000e+000
	218	116	1.000000e+000
	219	1145	-1.000000e+000
	219	1180	1.000000e+000
	220	24	1.000000e+000
	220	25	1.000000e+000
	220	26	1.000000e+000
	220	27	1.000000e+000
	220	28	1.000000e+000
	220	29	1.000000e+000
	220	30	1.000000e+000
	220	31	1.000000e+000
	220	58	1.000000e+000
	220	68	-1.000000e+000
	220	69	-1.000000e+000
	220	70	-1.000000e+000
	220	73	1.000000e+000
	220	76	1.000000e+000
	220	77	1.000000e+000
	220	79	1.000000e+000
	220	100	1.000000e+000
	220	120	-1.000000e+000
	220	133	1.000000e+000
	220	134	1.000000e+000
	220	142	1.000000e+000
	220	143	1.000000e+000
	220	144	1.000000e+000
	220	157	1.000000e+000
	220	166	1.000000e+000
	220	197	1.000000e+000
	220	236	1.000000e+000
	220	349	6.000000e+000
	220	555	1.000000e+000
	220	556	1.000000e+000
	220	557	1.000000e+000
	220	558	1.000000e+000
	220	559	1.000000e+000
	220	560	1.000000e+000
	220	636	1.000000e+000
	220	647	1.000000e+000
	220	667	1.000000e+000
	220	673	1.000000e+000
	220	691	1.000000e+000
	220	710	1.000000e+000
	220	718	1.000000e+000
	220	742	1.000000e+000
	220	774	1.000000e+000
	220	789	1.000000e+000
	220	843	1.000000e+000
	220	878	1.000000e+000
	220	887	1.000000e+000
	220	929	-1.000000e+000
	220	937	1.000000e+000
	220	973	1.000000e+000
	220	1004	1.000000e+000
	220	1036	1.000000e+000
	220	1047	1.000000e+000
	220	1051	1.000000e+000
	220	1117	1.000000e+000
	220	1122	1.000000e+000
	220	1148	-1.000000e-003
	220	1149	1.000000e+000
	220	1187	1.000000e+000
	220	1192	1.000000e+000
	220	1215	1.000000e+000
	220	1227	1.000000e+000
	220	1272	1.000000e+000
	221	118	-1.000000e+000
	222	118	1.000000e+000
	222	381	-1.000000e+000
	223	121	-1.000000e+000
	223	122	1.000000e+000
	224	981	-1.000000e+000
	224	1145	1.000000e+000
	225	124	-1.000000e+000
	226	125	-1.000000e+000
	227	57	-1.000000e+000
	228	65	-1.000000e+000
	228	1184	1.000000e+000
	229	78	-1.000000e+000
	229	1111	1.000000e+000
	230	23	1.000000e+000
	230	764	-1.000000e+000
	231	127	-1.000000e+000
	231	128	1.000000e+000
	232	128	-1.000000e+000
	232	382	-1.000000e+000
	233	129	-1.000000e+000
	233	130	-1.000000e+000
	233	131	1.000000e+000
	233	132	1.000000e+000
	233	134	-1.000000e+000
	233	135	1.000000e+000
	233	136	-1.000000e+000
	233	162	-1.000000e+000
	233	1148	-1.308050e-001
	234	131	-1.000000e+000
	234	135	-1.000000e+000
	234	136	1.000000e+000
	234	383	-1.000000e+000
	235	132	-1.000000e+000
	235	133	1.000000e+000
	236	134	1.000000e+000
	237	138	-1.000000e+000
	237	139	1.000000e+000
	238	139	-1.000000e+000
	238	384	-1.000000e+000
	239	140	-1.000000e+000
	239	142	1.000000e+000
	239	143	1.000000e+000
	239	144	-1.000000e+000
	239	145	1.000000e+000
	239	825	1.000000e+000
	239	1148	-2.726890e-001
	240	141	-1.000000e+000
	240	145	-1.000000e+000
	240	385	-1.000000e+000
	241	144	1.000000e+000
	242	148	1.000000e+000
	242	154	1.000000e+000
	243	148	-1.000000e+000
	243	386	-1.000000e+000
	244	81	-1.000000e+000
	244	133	-1.000000e+000
	244	140	1.000000e+000
	244	142	-1.000000e+000
	244	143	-1.000000e+000
	244	146	-1.000000e+000
	244	147	-1.000000e+000
	244	149	-1.000000e+000
	244	150	-1.000000e+000
	244	151	-1.000000e+000
	244	152	-1.000000e+000
	244	153	-1.000000e+000
	244	154	-1.000000e+000
	244	155	-1.000000e+000
	244	156	-1.000000e+000
	244	157	-1.000000e+000
	244	158	1.000000e+000
	244	159	1.000000e+000
	244	160	1.000000e+000
	244	161	1.000000e+000
	244	818	1.000000e+000
	244	826	1.000000e+000
	244	1042	-1.000000e+000
	244	1148	-3.740150e-001
	245	141	1.000000e+000
	245	158	-1.000000e+000
	245	159	-1.000000e+000
	245	160	-1.000000e+000
	245	161	-1.000000e+000
	245	387	-1.000000e+000
	246	137	-1.000000e+000
	246	282	-1.000000e+000
	246	721	1.000000e+000
	247	157	1.000000e+000
	248	24	-1.000000e+000
	248	25	-1.000000e+000
	248	26	-1.000000e+000
	248	27	-1.000000e+000
	248	28	-1.000000e+000
	248	29	-1.000000e+000
	248	30	-1.000000e+000
	248	31	-1.000000e+000
	248	38	-1.000000e+000
	248	39	-1.000000e+000
	248	42	-1.000000e+000
	248	45	-1.000000e+000
	248	58	-1.000000e+000
	248	63	-1.000000e+000
	248	64	-4.000000e+000
	248	65	-1.000000e+000
	248	68	-1.000000e+000
	248	72	-1.000000e+000
	248	73	-1.000000e+000
	248	78	-1.000000e+000
	248	82	-1.000000e+000
	248	90	-1.000000e+000
	248	94	-1.000000e+000
	248	100	-1.000000e+000
	248	102	-1.000000e+000
	248	115	-1.000000e+000
	248	125	1.000000e+000
	248	133	-1.000000e+000
	248	134	-1.000000e+000
	248	135	-1.000000e+000
	248	142	-1.000000e+000
	248	143	-1.000000e+000
	248	144	-1.000000e+000
	248	149	-1.000000e+000
	248	157	-1.000000e+000
	248	158	-1.000000e+000
	248	163	-1.000000e+000
	248	164	-1.000000e+000
	248	165	1.000000e+000
	248	182	-1.000000e+000
	248	183	-1.000000e+000
	248	184	-1.000000e+000
	248	185	-1.000000e+000
	248	186	-1.000000e+000
	248	187	-2.000000e+000
	248	193	-1.000000e+000
	248	197	-1.000000e+000
	248	211	-1.000000e+000
	248	231	-1.000000e+000
	248	233	-2.000000e+000
	248	236	-1.000000e+000
	248	237	-1.000000e+000
	248	238	-1.000000e+000
	248	244	-1.000000e+000
	248	245	-1.000000e+000
	248	247	-1.000000e+000
	248	248	-1.000000e+000
	248	249	-1.000000e+000
	248	253	-1.000000e+000
	248	255	-1.000000e+000
	248	259	-1.000000e+000
	248	262	-1.000000e+000
	248	268	-1.000000e+000
	248	270	-1.000000e+000
	248	272	-1.000000e+000
	248	280	-1.000000e+000
